date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,uv_index,eu_aqi
2025-01-09 07:00:00+00:00,5.0,3.3,146.0,445.0,0.05,24.8
2025-01-09 08:00:00+00:00,4.3,3.5,148.0,445.0,0.2,24.0
2025-01-09 09:00:00+00:00,4.6,3.8,146.0,445.0,0.45,23.600002
2025-01-09 10:00:00+00:00,3.7,3.0,143.0,444.0,0.5,24.0
2025-01-09 11:00:00+00:00,3.7,3.0,144.0,443.0,0.35,24.0
2025-01-09 12:00:00+00:00,4.4,3.5,142.0,443.0,0.4,24.8
2025-01-09 13:00:00+00:00,3.9,3.2,144.0,443.0,0.2,25.2
2025-01-09 14:00:00+00:00,4.2,3.5,147.0,444.0,0.1,24.8
2025-01-09 15:00:00+00:00,5.9,4.4,149.0,445.0,0.05,24.0
2025-01-09 16:00:00+00:00,6.1,5.3,152.0,446.0,0.0,25.2
2025-01-09 17:00:00+00:00,7.0,6.4,156.0,447.0,0.0,26.399998
2025-01-09 18:00:00+00:00,7.2,6.6,162.0,447.0,0.0,26.800001
2025-01-09 19:00:00+00:00,6.8,6.1,167.0,447.0,0.0,26.399998
2025-01-09 20:00:00+00:00,6.2,5.7,162.0,446.0,0.0,25.599998
2025-01-09 21:00:00+00:00,5.9,5.5,157.0,446.0,0.0,26.0
2025-01-09 22:00:00+00:00,5.5,4.8,155.0,448.0,0.0,26.399998
2025-01-09 23:00:00+00:00,5.4,4.2,148.0,451.0,0.0,26.0
2025-01-10 00:00:00+00:00,4.4,3.9,158.0,453.0,0.0,23.600002
2025-01-10 01:00:00+00:00,5.1,4.7,163.0,452.0,0.0,20.8
2025-01-10 02:00:00+00:00,5.0,4.7,175.0,450.0,0.0,22.4
2025-01-10 03:00:00+00:00,2.1,1.7,167.0,448.0,0.0,24.400002
2025-01-10 04:00:00+00:00,2.0,1.5,172.0,447.0,0.0,24.400002
2025-01-10 05:00:00+00:00,2.5,1.7,172.0,447.0,0.0,25.2
2025-01-10 06:00:00+00:00,4.2,2.7,186.0,447.0,0.0,24.0
2025-01-10 07:00:00+00:00,6.0,4.2,195.0,448.0,0.0,20.8
2025-01-10 08:00:00+00:00,8.2,5.9,197.0,449.0,0.05,20.4
2025-01-10 09:00:00+00:00,7.1,5.3,200.0,449.0,0.15,21.199999
2025-01-10 10:00:00+00:00,6.8,4.8,193.0,448.0,0.25,22.0
2025-01-10 11:00:00+00:00,5.1,3.8,174.0,447.0,0.35,24.400002
2025-01-10 12:00:00+00:00,4.1,2.9,168.0,446.0,1.0,26.399998
2025-01-10 13:00:00+00:00,4.4,3.4,169.0,446.0,0.65,26.0
2025-01-10 14:00:00+00:00,5.2,3.6,175.0,446.0,0.3,25.599998
2025-01-10 15:00:00+00:00,7.0,5.6,202.0,447.0,0.05,24.400002
2025-01-10 16:00:00+00:00,10.5,8.7,211.0,450.0,0.0,18.8
2025-01-10 17:00:00+00:00,18.9,17.2,253.0,454.0,0.0,17.2
2025-01-10 18:00:00+00:00,22.6,19.8,282.0,456.0,0.0,14.8
2025-01-10 19:00:00+00:00,27.2,25.2,297.0,456.0,0.0,14.8
2025-01-10 20:00:00+00:00,29.6,27.9,308.0,454.0,0.0,16.4
2025-01-10 21:00:00+00:00,29.7,26.6,290.0,453.0,0.0,17.2
2025-01-10 22:00:00+00:00,28.3,25.1,284.0,453.0,0.0,18.4
2025-01-10 23:00:00+00:00,23.1,21.3,256.0,453.0,0.0,18.8
2025-01-11 00:00:00+00:00,18.3,15.3,216.0,453.0,0.0,22.0
2025-01-11 01:00:00+00:00,14.6,12.5,204.0,453.0,0.0,22.4
2025-01-11 02:00:00+00:00,12.9,10.7,187.0,452.0,0.0,23.600002
2025-01-11 03:00:00+00:00,11.5,9.4,187.0,452.0,0.0,24.0
2025-01-11 04:00:00+00:00,10.9,8.9,177.0,452.0,0.0,24.8
2025-01-11 05:00:00+00:00,11.4,8.9,179.0,453.0,0.0,24.0
2025-01-11 06:00:00+00:00,12.3,10.1,192.0,453.0,0.0,23.600002
2025-01-11 07:00:00+00:00,14.4,11.1,199.0,452.0,0.05,25.2
2025-01-11 08:00:00+00:00,15.5,11.7,199.0,450.0,0.3,27.6
2025-01-11 09:00:00+00:00,13.6,12.1,196.0,449.0,0.7,28.0
2025-01-11 10:00:00+00:00,9.8,8.1,191.0,448.0,1.1,28.800001
2025-01-11 11:00:00+00:00,10.8,7.4,181.0,446.0,1.25,28.0
2025-01-11 12:00:00+00:00,11.5,8.5,185.0,446.0,1.05,27.6
2025-01-11 13:00:00+00:00,12.3,10.2,193.0,447.0,0.7,28.800001
2025-01-11 14:00:00+00:00,15.4,13.7,197.0,449.0,0.3,28.4
2025-01-11 15:00:00+00:00,19.8,16.7,209.0,451.0,0.05,28.000002
2025-01-11 16:00:00+00:00,23.6,20.7,232.0,454.0,0.0,28.925003
2025-01-11 17:00:00+00:00,29.7,27.0,257.0,457.0,0.0,29.925005
2025-01-11 18:00:00+00:00,29.7,28.2,275.0,458.0,0.0,30.741669
2025-01-11 19:00:00+00:00,29.7,27.0,264.0,456.0,0.0,31.441671
2025-01-11 20:00:00+00:00,27.4,24.8,253.0,453.0,0.0,31.591667
2025-01-11 21:00:00+00:00,26.3,23.9,250.0,451.0,0.0,31.333334
2025-01-11 22:00:00+00:00,25.4,23.2,242.0,451.0,0.0,31.108332
2025-01-11 23:00:00+00:00,16.7,15.7,220.0,452.0,0.0,30.949997
2025-01-12 00:00:00+00:00,11.4,9.8,188.0,452.0,0.0,30.483332
2025-01-12 01:00:00+00:00,10.9,9.2,188.0,451.0,0.0,30.024996
2025-01-12 02:00:00+00:00,10.1,8.5,188.0,450.0,0.0,29.75
2025-01-12 03:00:00+00:00,9.3,7.5,184.0,450.0,0.0,29.566668
2025-01-12 04:00:00+00:00,8.4,6.9,181.0,451.0,0.0,29.408337
2025-01-12 05:00:00+00:00,8.6,7.5,182.0,452.0,0.0,29.241669
2025-01-12 06:00:00+00:00,10.3,8.5,185.0,453.0,0.0,29.125
2025-01-12 07:00:00+00:00,9.3,8.6,188.0,452.0,0.05,28.991665
2025-01-12 08:00:00+00:00,9.5,8.2,189.0,450.0,0.25,28.783333
2025-01-12 09:00:00+00:00,10.5,8.8,190.0,448.0,0.6,28.491667
2025-01-12 10:00:00+00:00,6.9,5.9,190.0,448.0,0.9,28.216667
2025-01-12 11:00:00+00:00,6.4,5.6,188.0,448.0,0.8,28.033333
2025-01-12 12:00:00+00:00,6.3,5.1,185.0,448.0,0.8,27.883335
2025-01-12 13:00:00+00:00,6.2,5.0,184.0,449.0,0.45,27.599998
2025-01-12 14:00:00+00:00,6.5,5.3,185.0,449.0,0.2,27.166668
2025-01-12 15:00:00+00:00,7.4,6.3,194.0,450.0,0.05,26.466665
2025-01-12 16:00:00+00:00,8.9,7.3,204.0,450.0,0.0,25.599997
2025-01-12 17:00:00+00:00,9.3,7.7,214.0,450.0,0.0,24.48333
2025-01-12 18:00:00+00:00,10.8,9.1,215.0,450.0,0.0,22.875
2025-01-12 19:00:00+00:00,10.4,9.6,210.0,449.0,0.0,23.199999
2025-01-12 20:00:00+00:00,9.8,9.0,204.0,449.0,0.0,22.8
2025-01-12 21:00:00+00:00,9.7,9.0,201.0,448.0,0.0,22.8
2025-01-12 22:00:00+00:00,9.1,8.3,194.0,448.0,0.0,24.0
2025-01-12 23:00:00+00:00,7.8,6.9,190.0,448.0,0.0,25.2
2025-01-13 00:00:00+00:00,7.2,6.2,186.0,448.0,0.0,26.0
2025-01-13 01:00:00+00:00,6.8,5.8,182.0,448.0,0.0,26.399998
2025-01-13 02:00:00+00:00,6.4,5.4,180.0,447.0,0.0,26.800001
2025-01-13 03:00:00+00:00,6.2,5.2,176.0,447.0,0.0,27.6
2025-01-13 04:00:00+00:00,6.4,5.1,173.0,446.0,0.0,28.4
2025-01-13 05:00:00+00:00,6.3,4.5,169.0,445.0,0.0,28.4
2025-01-13 06:00:00+00:00,6.8,4.6,168.0,445.0,0.0,28.800001
2025-01-13 07:00:00+00:00,6.6,5.1,167.0,445.0,0.05,29.2
2025-01-13 08:00:00+00:00,6.1,4.2,168.0,446.0,0.2,30.0
2025-01-13 09:00:00+00:00,5.8,3.9,169.0,446.0,0.4,30.4
2025-01-13 10:00:00+00:00,5.5,3.8,167.0,446.0,0.5,30.0
2025-01-13 11:00:00+00:00,4.9,3.8,167.0,445.0,0.55,28.800001
2025-01-13 12:00:00+00:00,4.7,3.3,167.0,445.0,0.4,27.6
2025-01-13 13:00:00+00:00,4.3,3.4,168.0,445.0,0.35,27.6
2025-01-13 14:00:00+00:00,4.6,4.1,173.0,446.0,0.2,28.0
2025-01-13 15:00:00+00:00,7.1,6.0,180.0,446.0,0.05,28.0
2025-01-13 16:00:00+00:00,9.5,8.2,192.0,446.0,0.0,26.800001
2025-01-13 17:00:00+00:00,11.1,9.9,200.0,447.0,0.0,25.599998
2025-01-13 18:00:00+00:00,12.8,11.3,210.0,447.0,0.0,25.599998
2025-01-13 19:00:00+00:00,13.6,11.5,220.0,447.0,0.0,25.599998
2025-01-13 20:00:00+00:00,14.0,11.9,225.0,447.0,0.0,25.599998
2025-01-13 21:00:00+00:00,13.7,12.4,220.0,447.0,0.0,25.599998
2025-01-13 22:00:00+00:00,12.6,11.2,216.0,448.0,0.0,26.0
2025-01-13 23:00:00+00:00,11.9,10.4,208.0,449.0,0.0,26.399998
2025-01-14 00:00:00+00:00,11.4,10.2,204.0,450.0,0.0,25.599998
2025-01-14 01:00:00+00:00,12.1,11.0,211.0,449.0,0.0,25.2
2025-01-14 02:00:00+00:00,13.0,11.9,221.0,448.0,0.0,24.0
2025-01-14 03:00:00+00:00,13.9,13.1,227.0,448.0,0.0,23.199999
2025-01-14 04:00:00+00:00,15.3,13.7,230.0,449.0,0.0,22.8
2025-01-14 05:00:00+00:00,16.3,14.4,223.0,452.0,0.0,21.6
2025-01-14 06:00:00+00:00,19.0,16.6,232.0,453.0,0.0,16.941666
2025-01-14 07:00:00+00:00,20.9,18.2,249.0,453.0,0.05,17.941668
2025-01-14 08:00:00+00:00,21.0,17.6,243.0,452.0,0.3,19.033333
2025-01-14 09:00:00+00:00,21.1,17.7,233.0,451.0,0.7,20.8
2025-01-14 10:00:00+00:00,20.7,17.3,228.0,450.0,1.0,21.3
2025-01-14 11:00:00+00:00,18.3,15.3,226.0,449.0,1.15,23.600002
2025-01-14 12:00:00+00:00,17.0,14.8,218.0,449.0,1.0,24.0
2025-01-14 13:00:00+00:00,16.5,14.5,214.0,450.0,0.65,24.400002
2025-01-14 14:00:00+00:00,18.3,15.7,228.0,452.0,0.3,25.266665
2025-01-14 15:00:00+00:00,20.2,17.8,249.0,454.0,0.05,26.233332
2025-01-14 16:00:00+00:00,26.2,23.6,293.0,457.0,0.0,27.216665
2025-01-14 17:00:00+00:00,33.3,30.2,339.0,460.0,0.0,28.5
2025-01-14 18:00:00+00:00,37.2,35.3,373.0,462.0,0.0,30.191668
2025-01-14 19:00:00+00:00,43.8,40.3,403.0,461.0,0.0,32.19167
2025-01-14 20:00:00+00:00,42.9,40.0,389.0,457.0,0.0,34.591667
2025-01-14 21:00:00+00:00,37.7,35.4,345.0,455.0,0.0,36.93333
2025-01-14 22:00:00+00:00,31.1,29.0,336.0,455.0,0.0,38.85
2025-01-14 23:00:00+00:00,23.7,22.3,265.0,455.0,0.0,40.666664
2025-01-15 00:00:00+00:00,18.0,17.5,224.0,455.0,0.0,42.649994
2025-01-15 01:00:00+00:00,16.3,15.8,216.0,454.0,0.0,43.86666
2025-01-15 02:00:00+00:00,15.0,14.1,205.0,452.0,0.0,44.666664
2025-01-15 03:00:00+00:00,14.1,13.3,198.0,451.0,0.0,45.033333
2025-01-15 04:00:00+00:00,13.4,12.7,195.0,451.0,0.0,45.066658
2025-01-15 05:00:00+00:00,13.6,12.8,197.0,450.0,0.0,44.899994
2025-01-15 06:00:00+00:00,14.8,13.7,224.0,451.0,0.0,44.63333
2025-01-15 07:00:00+00:00,18.1,16.0,253.0,453.0,0.0,44.15
2025-01-15 08:00:00+00:00,18.0,15.7,257.0,455.0,0.1,43.783333
2025-01-15 09:00:00+00:00,19.0,16.3,246.0,456.0,0.25,43.466667
2025-01-15 10:00:00+00:00,18.7,16.0,247.0,455.0,0.3,43.23333
2025-01-15 11:00:00+00:00,18.9,15.1,252.0,454.0,0.3,43.016663
2025-01-15 12:00:00+00:00,18.2,14.4,265.0,453.0,0.35,42.98333
2025-01-15 13:00:00+00:00,17.9,14.9,262.0,455.0,0.2,42.916664
2025-01-15 14:00:00+00:00,18.3,14.4,275.0,458.0,0.1,42.98333
2025-01-15 15:00:00+00:00,19.7,16.0,299.0,460.0,0.0,42.766663
2025-01-15 16:00:00+00:00,23.8,20.0,293.0,458.0,0.0,42.466667
2025-01-15 17:00:00+00:00,23.9,22.6,322.0,454.0,0.0,41.86667
2025-01-15 18:00:00+00:00,26.1,24.9,316.0,452.0,0.0,40.6
2025-01-15 19:00:00+00:00,28.8,27.4,329.0,452.0,0.0,39.433334
2025-01-15 20:00:00+00:00,26.4,25.1,335.0,453.0,0.0,38.358334
2025-01-15 21:00:00+00:00,22.7,21.5,326.0,454.0,0.0,37.116665
2025-01-15 22:00:00+00:00,20.3,20.0,303.0,455.0,0.0,35.958332
2025-01-15 23:00:00+00:00,15.7,14.0,279.0,456.0,0.0,35.208332
2025-01-16 00:00:00+00:00,13.2,12.6,264.0,456.0,0.0,34.516666
2025-01-16 01:00:00+00:00,12.4,11.8,256.0,455.0,0.0,34.108334
2025-01-16 02:00:00+00:00,12.1,11.4,245.0,453.0,0.0,33.774998
2025-01-16 03:00:00+00:00,10.9,10.0,237.0,452.0,0.0,33.55
2025-01-16 04:00:00+00:00,11.1,10.0,227.0,452.0,0.0,33.274998
2025-01-16 05:00:00+00:00,12.4,11.3,239.0,453.0,0.0,33.05
2025-01-16 06:00:00+00:00,15.0,13.9,256.0,454.0,0.0,32.925
2025-01-16 07:00:00+00:00,17.8,16.3,272.0,455.0,0.0,32.94166
2025-01-16 08:00:00+00:00,19.4,17.9,286.0,455.0,0.05,32.966663
2025-01-16 09:00:00+00:00,20.5,19.1,294.0,456.0,0.15,33.149998
2025-01-16 10:00:00+00:00,21.8,20.1,303.0,456.0,0.2,33.383327
2025-01-16 11:00:00+00:00,22.8,21.0,304.0,456.0,0.25,33.724995
2025-01-16 12:00:00+00:00,22.6,21.4,304.0,456.0,0.25,34.216663
2025-01-16 13:00:00+00:00,24.7,22.2,310.0,455.0,0.15,34.8
2025-01-16 14:00:00+00:00,28.0,23.8,324.0,455.0,0.05,35.408333
2025-01-16 15:00:00+00:00,31.1,25.9,340.0,456.0,0.0,36.191666
2025-01-16 16:00:00+00:00,36.4,33.0,377.0,461.0,0.0,37.016666
2025-01-16 17:00:00+00:00,43.1,38.6,438.0,467.0,0.0,38.100002
2025-01-16 18:00:00+00:00,49.9,44.3,494.0,473.0,0.0,39.43333
2025-01-16 19:00:00+00:00,53.1,51.0,538.0,477.0,0.0,42.1
2025-01-16 20:00:00+00:00,52.8,50.4,519.0,481.0,0.0,46.033325
2025-01-16 21:00:00+00:00,59.6,50.0,559.0,483.0,0.0,50.25
2025-01-16 22:00:00+00:00,61.9,58.8,563.0,483.0,0.0,55.0
2025-01-16 23:00:00+00:00,55.7,53.5,547.0,481.0,0.0,60.29333
2025-01-17 00:00:00+00:00,53.7,51.8,517.0,479.0,0.0,61.609997
2025-01-17 01:00:00+00:00,48.0,45.5,472.0,476.0,0.0,62.916664
2025-01-17 02:00:00+00:00,45.9,40.0,437.0,473.0,0.0,64.04
2025-01-17 03:00:00+00:00,43.7,39.7,414.0,470.0,0.0,64.99333
2025-01-17 04:00:00+00:00,43.2,38.7,394.0,469.0,0.0,65.98334
2025-01-17 05:00:00+00:00,40.5,38.1,377.0,469.0,0.0,66.939995
2025-01-17 06:00:00+00:00,42.0,37.8,382.0,467.0,0.0,67.833336
2025-01-17 07:00:00+00:00,39.7,36.4,368.0,463.0,0.05,68.63
2025-01-17 08:00:00+00:00,34.3,32.5,352.0,457.0,0.2,69.299995
2025-01-17 09:00:00+00:00,29.4,26.4,317.0,453.0,0.45,69.78667
2025-01-17 10:00:00+00:00,24.5,22.1,293.0,451.0,0.7,70.03
2025-01-17 11:00:00+00:00,19.6,17.7,260.0,450.0,0.9,70.09667
2025-01-17 12:00:00+00:00,17.2,16.0,246.0,449.0,0.85,69.986664
2025-01-17 13:00:00+00:00,17.9,15.4,242.0,449.0,0.6,69.80666
2025-01-17 14:00:00+00:00,19.4,16.2,241.0,449.0,0.3,69.58
2025-01-17 15:00:00+00:00,23.5,21.5,278.0,451.0,0.05,69.32667
2025-01-17 16:00:00+00:00,31.3,27.2,320.0,456.0,0.0,69.18
2025-01-17 17:00:00+00:00,37.3,34.1,360.0,463.0,0.0,68.98667
2025-01-17 18:00:00+00:00,42.2,39.6,401.0,467.0,0.0,68.83666
2025-01-17 19:00:00+00:00,50.5,48.3,455.0,466.0,0.0,68.68
2025-01-17 20:00:00+00:00,55.0,53.2,469.0,462.0,0.0,68.590004
2025-01-17 21:00:00+00:00,52.5,50.9,472.0,460.0,0.0,68.683334
2025-01-17 22:00:00+00:00,50.0,47.1,430.0,460.0,0.0,68.71333
2025-01-17 23:00:00+00:00,43.7,41.7,377.0,462.0,0.0,68.32333
2025-01-18 00:00:00+00:00,30.8,28.1,296.0,463.0,0.0,67.93
2025-01-18 01:00:00+00:00,26.5,25.6,278.0,462.0,0.0,67.14
2025-01-18 02:00:00+00:00,25.3,23.6,249.0,461.0,0.0,66.47667
2025-01-18 03:00:00+00:00,20.7,19.0,226.0,460.0,0.0,65.93
2025-01-18 04:00:00+00:00,19.7,17.9,216.0,460.0,0.0,65.24
2025-01-18 05:00:00+00:00,20.2,19.4,226.0,461.0,0.0,64.54667
2025-01-18 06:00:00+00:00,25.4,22.4,244.0,461.0,0.0,63.923332
2025-01-18 07:00:00+00:00,27.6,25.8,251.0,460.0,0.05,63.41
2025-01-18 08:00:00+00:00,28.5,27.4,257.0,459.0,0.3,63.056664
2025-01-18 09:00:00+00:00,26.0,24.9,260.0,458.0,0.75,62.886673
2025-01-18 10:00:00+00:00,21.6,21.5,241.0,457.0,1.15,62.83667
2025-01-18 11:00:00+00:00,23.5,21.5,256.0,457.0,1.35,62.816673
2025-01-18 12:00:00+00:00,26.6,24.5,259.0,457.0,1.15,62.943336
2025-01-18 13:00:00+00:00,26.8,24.7,271.0,457.0,0.75,63.22667
2025-01-18 14:00:00+00:00,30.1,28.3,280.0,456.0,0.35,63.536667
2025-01-18 15:00:00+00:00,34.4,32.9,318.0,458.0,0.05,63.940002
2025-01-18 16:00:00+00:00,39.3,36.7,342.0,464.0,0.0,64.32
2025-01-18 17:00:00+00:00,47.3,42.4,403.0,471.0,0.0,64.63667
2025-01-18 18:00:00+00:00,53.5,50.7,455.0,476.0,0.0,64.91334
2025-01-18 19:00:00+00:00,57.9,56.4,474.0,475.0,0.0,65.28333
2025-01-18 20:00:00+00:00,62.0,60.6,446.0,472.0,0.0,65.55333
2025-01-18 21:00:00+00:00,60.7,59.3,434.0,469.0,0.0,65.8
2025-01-18 22:00:00+00:00,58.8,57.2,464.0,468.0,0.0,66.08
2025-01-18 23:00:00+00:00,56.6,55.4,456.0,468.0,0.0,66.416664
2025-01-19 00:00:00+00:00,48.2,47.1,353.0,468.0,0.0,66.87333
2025-01-19 01:00:00+00:00,45.6,42.8,326.0,466.0,0.0,67.50667
2025-01-19 02:00:00+00:00,44.0,40.9,326.0,464.0,0.0,68.079994
2025-01-19 03:00:00+00:00,41.9,39.1,338.0,462.0,0.0,68.65667
2025-01-19 04:00:00+00:00,41.1,38.1,338.0,462.0,0.0,69.32667
2025-01-19 05:00:00+00:00,41.3,37.8,338.0,463.0,0.0,69.99999
2025-01-19 06:00:00+00:00,41.0,39.2,319.0,463.0,0.0,70.613335
2025-01-19 07:00:00+00:00,40.6,39.5,304.0,462.0,0.05,71.17333
2025-01-19 08:00:00+00:00,41.4,40.4,359.0,460.0,0.3,71.630005
2025-01-19 09:00:00+00:00,41.3,40.4,330.0,458.0,0.7,72.06333
2025-01-19 10:00:00+00:00,38.7,37.5,308.0,456.0,1.1,72.58
2025-01-19 11:00:00+00:00,38.1,35.2,296.0,454.0,1.25,73.113335
2025-01-19 12:00:00+00:00,28.4,26.2,273.0,453.0,1.1,73.57001
2025-01-19 13:00:00+00:00,26.0,24.7,264.0,452.0,0.75,73.62667
2025-01-19 14:00:00+00:00,25.3,22.4,253.0,452.0,0.35,73.62667
2025-01-19 15:00:00+00:00,25.4,23.5,268.0,453.0,0.1,73.43001
2025-01-19 16:00:00+00:00,30.7,28.5,265.0,457.0,0.0,73.11667
2025-01-19 17:00:00+00:00,37.3,34.7,293.0,462.0,0.0,72.84333
2025-01-19 18:00:00+00:00,42.5,40.5,335.0,467.0,0.0,72.58667
2025-01-19 19:00:00+00:00,55.2,52.7,386.0,470.0,0.0,72.24667
2025-01-19 20:00:00+00:00,56.2,54.8,397.0,472.0,0.0,72.12334
2025-01-19 21:00:00+00:00,58.3,57.0,409.0,474.0,0.0,71.93
2025-01-19 22:00:00+00:00,58.0,56.8,407.0,477.0,0.0,71.85334
2025-01-19 23:00:00+00:00,55.4,54.2,388.0,480.0,0.0,71.84
2025-01-20 00:00:00+00:00,50.5,48.4,355.0,480.0,0.0,71.8
2025-01-20 01:00:00+00:00,49.7,46.5,343.0,475.0,0.0,71.84333
2025-01-20 02:00:00+00:00,55.3,52.1,342.0,468.0,0.0,71.96667
2025-01-20 03:00:00+00:00,56.1,53.1,362.0,463.0,0.0,72.340004
2025-01-20 04:00:00+00:00,57.4,54.2,383.0,462.0,0.0,72.80667
2025-01-20 05:00:00+00:00,54.6,51.3,375.0,462.0,0.0,73.34334
2025-01-20 06:00:00+00:00,53.9,50.3,399.0,462.0,0.0,73.79333
2025-01-20 07:00:00+00:00,56.0,51.9,415.0,461.0,0.05,74.16333
2025-01-20 08:00:00+00:00,55.9,51.5,389.0,460.0,0.2,74.57666
2025-01-20 09:00:00+00:00,51.6,47.3,402.0,459.0,0.45,74.94666
2025-01-20 10:00:00+00:00,45.3,43.5,347.0,458.0,0.75,75.17667
2025-01-20 11:00:00+00:00,42.1,40.3,326.0,456.0,1.0,75.37666
2025-01-20 12:00:00+00:00,40.0,35.4,303.0,455.0,0.7,75.54666
2025-01-20 13:00:00+00:00,38.0,31.6,282.0,454.0,0.45,75.85333
2025-01-20 14:00:00+00:00,39.2,31.6,303.0,452.0,0.3,76.08333
2025-01-20 15:00:00+00:00,41.0,35.3,332.0,453.0,0.05,76.39
2025-01-20 16:00:00+00:00,49.6,41.6,393.0,457.0,0.0,76.78333
2025-01-20 17:00:00+00:00,56.3,47.7,428.0,463.0,0.0,77.21999
2025-01-20 18:00:00+00:00,63.7,54.8,486.0,468.0,0.0,77.653336
2025-01-20 19:00:00+00:00,72.2,63.4,534.0,471.0,0.0,78.13
2025-01-20 20:00:00+00:00,77.2,68.9,551.0,474.0,0.0,78.486664
2025-01-20 21:00:00+00:00,80.1,72.2,553.0,476.0,0.0,78.95667
2025-01-20 22:00:00+00:00,81.3,73.4,531.0,479.0,0.0,79.46333
2025-01-20 23:00:00+00:00,78.2,70.3,497.0,482.0,0.0,80.01666
2025-01-21 00:00:00+00:00,74.3,66.5,492.0,483.0,0.0,80.55333
2025-01-21 01:00:00+00:00,70.8,65.7,491.0,479.0,0.0,81.15666
2025-01-21 02:00:00+00:00,67.5,65.0,483.0,473.0,0.0,81.79666
2025-01-21 03:00:00+00:00,65.3,61.6,461.0,468.0,0.0,82.22667
2025-01-21 04:00:00+00:00,66.5,59.3,446.0,466.0,0.0,82.509995
2025-01-21 05:00:00+00:00,67.1,59.2,447.0,466.0,0.0,82.68001
2025-01-21 06:00:00+00:00,68.1,62.5,452.0,466.0,0.0,82.94334
2025-01-21 07:00:00+00:00,62.7,58.9,447.0,466.0,0.05,83.35
2025-01-21 08:00:00+00:00,60.4,54.9,476.0,466.0,0.2,83.583336
2025-01-21 09:00:00+00:00,54.3,48.2,457.0,466.0,0.45,83.69667
2025-01-21 10:00:00+00:00,55.3,51.1,411.0,465.0,0.75,83.72666
2025-01-21 11:00:00+00:00,53.3,47.7,394.0,463.0,0.95,83.979996
2025-01-21 12:00:00+00:00,47.4,41.5,367.0,461.0,0.85,84.22667
2025-01-21 13:00:00+00:00,46.9,41.0,349.0,459.0,0.55,84.43
2025-01-21 14:00:00+00:00,49.8,43.7,374.0,458.0,0.25,84.74333
2025-01-21 15:00:00+00:00,52.2,45.6,404.0,458.0,0.05,85.14665
2025-01-21 16:00:00+00:00,55.9,51.6,474.0,460.0,0.0,85.49
2025-01-21 17:00:00+00:00,70.3,56.9,504.0,464.0,0.0,85.823326
2025-01-21 18:00:00+00:00,75.9,61.4,541.0,468.0,0.0,86.13
2025-01-21 19:00:00+00:00,85.5,70.6,577.0,472.0,0.0,86.350006
2025-01-21 20:00:00+00:00,81.6,77.0,604.0,477.0,0.0,86.590004
2025-01-21 21:00:00+00:00,74.9,69.7,625.0,480.0,0.0,86.86
2025-01-21 22:00:00+00:00,77.0,71.5,641.0,480.0,0.0,86.776665
2025-01-21 23:00:00+00:00,76.3,70.7,622.0,479.0,0.0,86.71333
2025-01-22 00:00:00+00:00,75.7,68.9,494.0,478.0,0.0,86.726654
2025-01-22 01:00:00+00:00,73.6,66.8,439.0,476.0,0.0,86.80667
2025-01-22 02:00:00+00:00,64.7,58.4,446.0,474.0,0.0,86.84333
2025-01-22 03:00:00+00:00,56.1,52.6,443.0,473.0,0.0,86.62334
2025-01-22 04:00:00+00:00,54.6,50.7,428.0,472.0,0.0,86.32333
2025-01-22 05:00:00+00:00,53.8,51.2,411.0,472.0,0.0,86.036674
2025-01-22 06:00:00+00:00,56.1,50.6,402.0,472.0,0.0,85.77
2025-01-22 07:00:00+00:00,58.9,49.6,404.0,471.0,0.05,85.37334
2025-01-22 08:00:00+00:00,61.8,51.1,409.0,470.0,0.1,85.06333
2025-01-22 09:00:00+00:00,60.5,55.2,422.0,469.0,0.25,84.93666
2025-01-22 10:00:00+00:00,60.5,48.3,379.0,467.0,0.35,85.16999
2025-01-22 11:00:00+00:00,55.9,45.2,355.0,465.0,0.45,85.07667
2025-01-22 12:00:00+00:00,46.0,40.0,307.0,464.0,0.45,84.99333
2025-01-22 13:00:00+00:00,32.9,30.2,250.0,464.0,0.35,84.94333
2025-01-22 14:00:00+00:00,31.9,27.3,243.0,464.0,0.15,84.58333
2025-01-22 15:00:00+00:00,24.7,23.0,255.0,465.0,0.05,84.03667
2025-01-22 16:00:00+00:00,31.5,28.1,272.0,467.0,0.0,83.28334
2025-01-22 17:00:00+00:00,36.5,29.7,300.0,469.0,0.0,82.5
2025-01-22 18:00:00+00:00,31.2,30.1,296.0,471.0,0.0,81.59333
2025-01-22 19:00:00+00:00,30.8,28.7,296.0,471.0,0.0,80.549995
2025-01-22 20:00:00+00:00,31.2,28.7,290.0,471.0,0.0,79.15333
2025-01-22 21:00:00+00:00,29.2,27.5,281.0,471.0,0.0,77.54333
2025-01-22 22:00:00+00:00,26.0,24.6,256.0,471.0,0.0,76.13666
2025-01-22 23:00:00+00:00,21.6,17.5,235.0,472.0,0.0,74.57333
2025-01-23 00:00:00+00:00,16.2,15.2,231.0,472.0,0.0,72.799995
2025-01-23 01:00:00+00:00,16.6,14.0,225.0,471.0,0.0,71.009995
2025-01-23 02:00:00+00:00,15.5,14.7,215.0,469.0,0.0,69.25
2025-01-23 03:00:00+00:00,13.5,12.5,197.0,467.0,0.0,67.793335
2025-01-23 04:00:00+00:00,11.0,9.0,186.0,466.0,0.0,66.45667
